ItemID,Sentiment,Date & Time,Source,SentimentText
1104,1,2014-12-03 01:16:02 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@minnyyy yay  we were talking about a holiday one year for us swimmers lol camping or something how jokes would that be?
1105,1,2014-12-03 02:49:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mileycyrus &quot;if you ever don't feel close to god, guess who moved.&quot; good quote? "
1106,1,2014-12-03 03:45:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mirrortiffanyj finish @mariosoultruth quote! 
1107,1,2014-12-03 04:44:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Miss_Naponte yes it is a great quote. 
1108,1,2014-12-03 05:13:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mileycyrus this is my quote: &quot;Live Always Hopes&quot;  hope you like it@mileycyrus @mileycyrus @mileycyrus @mileycyrus @mileycyrus @mileycyrus
1109,0,2014-12-03 06:11:31 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mistajam  feeling left out  Jokes ;-)
1110,1,2014-12-03 07:52:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@KrikenKing No Im Stan229 on the ONM forums...I recently did my first review on Wii Sports 
1111,1,2014-12-03 08:04:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mishamathis Wow the AL Sports Hall of Fame! Congrats to your uncle  A brunch date sounds fabulous. Looking forward to seeing you guys!
1112,1,2014-12-03 09:23:24 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MK2Fac3 ur a wings fan??? Uck lol time to unfollow that bs ;) just jokes im a pens fan 
1113,0,2014-12-03 10:49:31 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@miss_kpretty LOL what's up?! Any jokes yet? I just left my house so I don't have any yet 
1114,0,2014-12-03 11:40:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MissErinDanii haha well now I'm at SportsCenter. I'm just fishing in the dark at this point. 
1115,1,2014-12-03 12:15:29 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@missusMSP  I like that quote, but my husband is the exception to the rule! He's my stylist (and happens to attracts gay men). "
1116,0,2014-12-03 13:09:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kyliemariel im reading quotes cause im all emo  and i don't wanna write a test. I want strawberry mango bbt. fml.
1117,1,2014-12-03 14:08:34 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mollbin solid Rent quote! Theater people... we just know 
1118,0,2014-12-03 15:54:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mollyconway I searched the web &amp; found the quote attrib'd both to Nin and to the Talmud, but w/o citation in either case.   "
1119,1,2014-12-03 16:30:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lamedust watching the movie, rather. it reminded me of so many wise and awesome quotes. "
1120,1,2014-12-03 17:50:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@moonfrye i would say sports! and i love it! 
1121,0,2014-12-03 18:50:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@langfordperry desperation and pressure of the game sometimes causes players to do 'unsportsman like' conduct. sad for the fans. 
1122,1,2014-12-03 19:50:41 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@LarsDR It looks very nice! It even has a quote from me on it  You should make the logo your picture on here 
1123,1,2014-12-03 20:48:39 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MrAllen_aka_Neo LOL @ NEO aka me ..... come on mister...nice quote tho 
1124,1,2014-12-03 21:46:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@leelacosgrove Keep fighting the good fight. To quote Sean Hannity in irony, &quot;You're a great American!&quot;, though, clearly, you are not. "
1125,0,2014-12-03 22:46:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@leilani137 hmmm couldve gone better. Thank god I was too drunk to remember it- I can't tell what was worse, the delivery or the jokes "
1126,1,2014-12-03 23:41:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mum&amp; dads old place getting a quote 4, 12 new doors. Nice bike ride in early morning rain. Bought sat guardian 1st time in 6months. "
1127,1,2014-12-03 00:50:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mvaca i'm sure she killed sports during her first show. 
1128,0,2014-12-03 01:44:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Lesley_M The weather in Colorado is no good for flying today...overcast and rainy   Sports are awesome, I just got #Nuggets playoff tix."
1129,0,2014-12-03 02:41:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mydefposse haha, I used to have so many hobbies like 2/3 years ago, sports wise, now I can't exactly put &quot;pub&quot; "
1130,1,2014-12-03 03:33:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mylifescape I'm a travelling sports masseuse - I come to you 
1131,0,2014-12-03 03:22:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MYsportsphotog  Any chance that the 49ers helmet color gets fixed in time  Its been wrong for years now. The gold needs to be lightened.
1132,1,2014-12-03 04:11:02 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nadalnews there are other links at the bottom of the page. or you could also try footysports.tv 
1133,1,2014-12-03 05:08:15 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nancynguyen312 LOL I can quote the movie all day long!!!  &lt;3u booboo!!! Why don't they call it rapies??!!
1134,0,2014-12-03 05:52:35 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MYsportsphotog verlander on my fantasy team too. I was expecting more 
1135,1,2014-12-03 06:46:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@LiLi214 lol i dont believe it!  how was that movie the other day u told me bout wit the &quot;jesus jokes&quot; lol
1136,1,2014-12-03 07:40:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Lisa_Veronica, That is really true. Thank you for my quote of the day "
1137,1,2014-12-03 08:38:11 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@littlefletcher thats a twilight quote! hah. gnight  x x
1138,1,2014-12-03 08:57:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@littleladylove  Toronto played the Angels BTW  Just saw it on Sportscenter on Foxtel 20-Twenty Cricket W'Cup starts soon from Eng too.
1139,0,2014-12-03 09:05:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Live_for_Films Im sorry I have mistakenly quoted u. 
1140,1,2014-12-03 09:21:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Live_for_Films What quotes don't I use?  I'm a quote machine.  I do try to fit &quot;It puts the lotion in the basket&quot; whereever I can. 
1141,1,2014-12-03 10:40:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@naskren28 ohhh, i like that quote.  I found a ring on anthropologie &amp; not too pricey either!  It's called in-plain sight "
1142,0,2014-12-03 10:55:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@namaste_vayo I like that quote about acceptance.  I keep telling people not to try to understand me, just accept me. They don't listen. "
1143,0,2014-12-03 11:04:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@natalietran I wanna be able to read the full quotes in the background here on twitter. They look funny but I'm blocked by the msg stream 
1144,0,2014-12-03 11:29:38 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@natepatrin @tomewing I'd show you the actual quote if PTW's archives hadn't eaten themselves. 
1145,1,2014-12-03 12:00:52 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@LollyDaskal hello there. how are you 2day?  #quote
1146,1,2014-12-03 12:09:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@lololauren35 Just musically? :O haha jokes  &lt;3
1147,1,2014-12-03 13:44:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nell_xo Least someone laughs at my pathetic little jokes  haha
1148,1,2014-12-03 14:52:27 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nerak35 I love football! mm.. i like watching some sports but not all of them, actually i like supporting Argentina "
1149,0,2014-12-03 15:23:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Love_sports U spelled my name wrong  its Jacque
1150,0,2014-12-03 16:48:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@newmanzoo  @apndrgn I don't know it well enough to quote I am afraid 
1151,1,2014-12-03 17:48:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nExTstevejobs boo mercedes.. bmw is the true sports luxury vehicle! 
1152,1,2014-12-03 18:59:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lovepeacehippie WHO CARES.  nah jokes, go eat what  u see xD"
1153,1,2014-12-03 19:58:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nick_carter 4 more jokes, subscribe 2 www.myspace.com/mdadinosaur    after d tone pls press 1 ;-P this joke was brought 2 u by Coca-Cola"
1154,1,2014-12-03 20:13:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nick_carter ur jokes are sily!...Aww im having such a bad day.. A Tweet from you would make me smile!!  -MandiCandyPants
1155,1,2014-12-03 21:43:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nicholechambers  Nichole you can be a sports announcer!  What's the score?
1156,0,2014-12-03 22:20:51 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mabeliam U lleft me  What? Old fashion street quotes aren't permitted? No offense intended. I include &quot;hard work&quot; when measuring success.
1157,1,2014-12-03 23:40:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@madilovesmerder reading the quotes now. great job thanxs 
1158,1,2014-12-03 23:50:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Marahd22 ooooh good quote 
1159,1,2014-12-04 00:54:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@markress just eatin 1?  That's great willpower!  &quot;One's to much if a Baker's Dozens' not enough&quot; #fakequote 
1160,1,2014-12-04 01:09:18 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@marshaambrosius I know many of ur followers tell you this but it's incredidbly sexy that u follow sports the way u do esp being a dime 
1161,0,2014-12-04 02:07:03 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MartinRDP Get a motorbike, mate. I just got a quote from Virgin Bikes on a 1100 Honda Pan European for £125 fully comp. Dunno about cars "
1162,1,2014-12-04 03:36:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MaryAliceHale blondie is always mad at me lol, probably should stop with those blonde jokes "
1163,1,2014-12-04 04:33:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@NickCannon love love LOOOVE that quote! it is soo true!   there is nothing that God cant handle! 
1164,1,2014-12-04 05:26:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@NickSwisher &quot;The Joba Meter is definitly leaning towards SP&quot;.  Best quote of the year 
1165,1,2014-12-04 06:56:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nicolettessweet I was attempting a Borat quote! The part where he's being interviewed on the news 
1166,1,2014-12-04 07:19:20 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nigelrichards62 Sky Sports was my wife's ordination present to me in 2001. 
1167,1,2014-12-04 08:00:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@maysoonShaladi Hello stranger  Love the quote..hope to see you on here more often.You get some amazing people on here..come tweet more x
1168,1,2014-12-04 09:36:38 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@NMCombatSports follow NathanMarquardt  
1169,1,2014-12-04 19:35:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mdstarrsports thanks for da rt!! 
1170,1,2014-12-04 20:13:59 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Medros I may be able to help you. You can view my portfolio and request a quote here: http://twurl.nl/pw6psn Thanks! 
1171,1,2014-12-04 21:13:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nmogha9 I've never seen that movie, but I like the quote "
1172,1,2014-12-04 22:36:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@notforbreakfast hahaha yes. your drunk note includes my fav quote from the whole book 
1173,1,2014-12-04 22:54:25 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@meganpenno do it! U re on holiday. Learn to enjoy sports just as much as freetime 
1174,1,2014-12-04 23:50:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nsmithmorgan You crack me up. I get your jokes 
1175,1,2014-12-04 00:47:39 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@NunitoDelGrande Thank you for following me. Telling lame jokes is kind of my &quot;thing.&quot; So enjoy 
1176,1,2014-12-04 02:09:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@NueyIsBoss you're just mad cause I'm on FIRE with the jokes tonight  wa wa wa waaah
1177,1,2014-12-04 04:19:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mememegann They were probably fan gurls. We all know they're jokes. If you respect them and be decent, they'll be the same back. "
1178,1,2014-12-04 05:08:43 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mement0es the other quote-end quote 'british' is @mahadewa  he lives in london
1179,0,2014-12-04 06:01:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MervLukeba  Lol. I just got dumped  and I'm thinking the exact same question. Although, mine's not a quote from a TV Show I'm in!!"
1180,1,2014-12-04 07:39:52 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MervyMama so u are doing sports with your twitter i am at work with my twitter its not good 
1181,1,2014-12-04 07:37:58 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@odawna do you have any vice/sin quotes to share? (thx for the retweet!) 
1182,1,2014-12-04 8:08:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@miafreedman that Ivor Tossel quote is fabulous!! 
1183,1,2014-12-04 09:12:34 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ohduh 2 the Megan Fox quote: Classy 
1184,0,2014-12-04 10:01:11 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@michaelianblack I love you, but the 2nd paragraph was identical to 2 Daniel Tosh jokes. Plus, you never write back, so It's come to this "
1185,0,2014-12-04 11:59:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@OKC_Casey no, doctor told me to cut it out because of all my indigestion  and I quote &quot;Eat bland foods&quot;."
1186,1,2014-12-04 12:53:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@michxxblc ~ I got jokes 
1187,1,2014-12-04 13:49:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@oliviagotjokes bummer about no sightings in Calidornia!! 
1188,1,2014-12-04 14:49:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@officialnjonas you should be a sports anouncer nick. you did amazing!! 
1189,1,2014-12-04 15:49:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@OpheliaLas yay, thank you  i really can't wait to see it! and thank you for the quote just then to, need motivation i do &lt;33"
1190,1,2014-12-04 16:35:26 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mikos It was a quote from an old project, now resolved. Just found it again in an email. I pointed them to my terms, and they paid "
1191,1,2014-12-04 17:07:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@orlandosports Of course everyone, including myself wants to see the Facebook Acct. "
1192,0,2014-12-04 18:54:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ohvintage oh god  i love sports days but we don't do them in our high school 
1193,1,2014-12-04 19:11:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pammie_girl Lol ouch!  U have some hilarious quotes keep it up 
1194,1,2014-12-04 20:45:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@OnMoneyMaker Thank you so much for the quote. I really appreciate it. 
1195,1,2014-12-04 21:07:40 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mileycyrus I LOVE YOU 2 MILEY HAHA JOKES  HOW ARE YOU?
1196,1,2014-12-04 22:09:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@paraskuhad pitty on you yaar, let the sportsmanship continue,,,, hope u understood what i meant by this? "
1197,0,2014-12-04 23:16:14 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PartnerInAction I'm sorry... but it's not a real quote.  http://www.beerinfood.com/Franklin.html
1198,1,2014-12-04 00:38:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@orpheia Are you referring to me as &quot;someone who posts good quotes&quot;? If so - I'm flattered  You steal my quotes, I steal your art x)"
1199,1,2014-12-04 01:16:02 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@osulop That's not sports.. #cheater 
1200,0,2014-12-04 02:49:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Patrick_Bukasa same pat, worst WEEK ever. sports wise.  atleast my boy, Button got P3"
1201,1,2014-12-04 03:45:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Paul_Holgorsen You're welcomed, thanks for the funny quote "
1202,1,2014-12-04 04:44:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mileycyrus That's a beautiful quote  x
1203,1,2014-12-04 05:13:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mileycyrus this is just about the best quote in the world 
1204,0,2014-12-04 06:11:31 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mileycyrus where did you find that quote... no, don�t answer, better sleep! xoxo from Germany (where it�s already morning  )"
1205,1,2014-12-04 07:52:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pauldawalibi haha okay well thanks for the update - no sports to be found in French Connection 
1206,1,2014-12-04 08:04:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PaulDuxbury I don't get all these constant &quot;quotes&quot; - make it relevant, reflect it, comment on it, don't stream other folks wisdom R-T "
1207,1,2014-12-04 09:23:24 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@milliontwits Besides I spent about 4/5 years doing sports photos - I had a lot of practice!!!!! 
1208,0,2014-12-04 10:49:31 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Mimidncr96 hahaha you always makin me happy! And i left it at home  im at de sportsplex! Ugh i might not play :,("
1209,1,2014-12-04 11:40:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pauperprincess thx! Glad you liked it  More kids jokes here http://is.gd/A9sS
1210,1,2014-12-04 12:15:29 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MindandBodyYoga one of my favorite quotes ever 
1211,1,2014-12-04 13:09:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Paradisacorbasi  that quote is made of win. You've seen the doonsbury strip, right? http://www.b12partners.net/mt/creationism.gif"
1212,0,2014-12-04 14:08:34 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@minxkitty I should have known it was a mistake with jokes - girl decided to have laugh with my haircut 
1213,1,2014-12-04 15:54:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pat_ellis song quote. 
1214,1,2014-12-04 16:30:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@perezhilton just posted a picture of &quot; vintage seacrest&quot; @RyanSeacrest you were such a cute kid! no jokes  loves it. &amp; yeah iheartperez.
1215,1,2014-12-04 17:50:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PerezHilton omg you just brought me back to my youth! when my dad would suddently want to watch the show with mom for the jokes 
1216,1,2014-12-04 18:50:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@paul_steele You certainly clocking up the mileage!!! There was a time I used to do 40+ hrs a wk  in various sports - loved every min 
1217,1,2014-12-04 19:50:41 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PaulDJohnston I will use this quote 
1218,1,2014-12-04 20:48:39 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@peterfacinelli Quote &quot;I only know two points of views, the wrong one and mine!&quot; "
1219,0,2014-12-04 21:46:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@peterfacinelli You didn't answer my riddle  Party pooper lol. Jokes Joyce  it was a good one tho haha. Hav a gr8 weekend!
1220,0,2014-12-04 22:46:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PetesterZ Thank you! And yeah, I know what you mean abt the quotes  Any other suggestions? You must be quite excited about San Francisco!"
1221,1,2014-12-04 23:41:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ph1lm yay im glad the quotes im posting dont anooy you 
1222,0,2014-12-05 00:50:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PD_EP_FAN No problem. I was too! Cos I watched the race on Eurosports I never saw it  Thank gosh it was on youtube!
1223,0,2014-12-05 01:44:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pensblogtweet what does the Quote say? I cant see it 
1224,0,2014-12-05 02:41:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@phillipsdj Ah mate, jaffas would go down a treat. Killer throat ache and wii sports wont let me win "
1225,1,2014-12-05 03:33:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@petewentz i really think that quote suits. and i quite agree with it 
1226,1,2014-12-05 03:22:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PetrosAndMoney - Matt: Congratulations to you! Such an amazing journey. I really wish you the best in a LONG sports broadcasting career. 
1227,1,2014-12-05 04:11:02 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PhilLadden - easiest one is capturing a conference. Search for #ims09, scroll about 5 pages forward, and start gathering quotes. "
1228,1,2014-12-05 05:08:15 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@photo2010 and sometimes I.m just a silly little boy inside the man to semi quote  john Lennon 
1229,1,2014-12-05 05:52:35 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mmitchelldaviss gah, I love your videos, I quote them at random times and people are always like wtf? It's great "
1230,1,2014-12-05 06:46:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@pillpushera Well, it was a great quote- live with conviction! Tweet to meet you.  Ok...that was a little lame I know. "
1231,1,2014-12-05 07:40:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@poker_sports Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
1232,1,2014-12-05 08:38:11 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ponet Great quotes &amp; mindset from Regina Brett...who is she? 
1233,1,2014-12-05 08:57:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pintsize0101 your posts are the highlight of my homepage! SOOO JOKES! Keep up the good work 
1234,0,2014-12-05 09:05:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@plannersusanna fitness schmitness lol. am soooo lazy  will look into EA Sports forthwith if you say it's good! x
1235,1,2014-12-05 09:21:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PrinceSammie (about the trust) something everyone should learn before they lose it! good quote  
1236,0,2014-12-05 10:40:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mr_nil toys r us? Only place i can think. Or *maybe* that camping/outdoors place opposite grainger market. No alt sports shops in Ncl 
1237,1,2014-12-05 10:55:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PS1968 Looks GREAT!  Dang it, I want sushi now. haha The thing about Conana too, he relies too much on, &quot;Hey, I'm a big and goofy&quot; jokes."
1238,1,2014-12-05 11:04:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@punzai your right, I couldn't think of the exact quote "
1239,1,2014-12-05 11:29:38 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mrs_nickj07 I don't Want the music to end either  But Nick Was Awesome With The Sports Last Night 
1240,1,2014-12-05 12:00:52 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PutriSilalahi what? That's not even a quote! here's a good one. &quot;I think I could fall madly in bed with you.&quot; 
